path,score,class,static_incoming,config_ref_count,evidence
src/components/lab-data-display.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/lab-trend-chart.tsx,80,ACTIVE,2,0,runtime_root | import_incoming=2
src/components/medical-records.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/pharmacist-advice-widget.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/sidebar-toggle.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/ui/accordion.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/ai-markdown.tsx,85,ACTIVE,3,0,runtime_root | import_incoming=3
src/components/ui/alert-dialog.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/alert.tsx,95,ACTIVE,8,0,runtime_root | import_incoming=8
src/components/ui/aspect-ratio.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/avatar.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/badge.tsx,95,ACTIVE,16,0,runtime_root | import_incoming=16
src/components/ui/breadcrumb.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/button.tsx,95,ACTIVE,24,0,runtime_root | import_incoming=24
src/components/ui/calendar.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/card.tsx,95,ACTIVE,19,0,runtime_root | import_incoming=19
src/components/ui/carousel.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/chart.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/checkbox.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/ui/collapsible.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/command.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/context-menu.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/dialog.tsx,95,ACTIVE,7,0,runtime_root | import_incoming=7
src/components/ui/drawer.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/dropdown-menu.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/form.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/hover-card.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/input-otp.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/input.tsx,95,ACTIVE,12,0,runtime_root | import_incoming=12
src/components/ui/label.tsx,95,ACTIVE,8,0,runtime_root | import_incoming=8
src/components/ui/menubar.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/navigation-menu.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/pagination.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/popover.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/progress.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/ui/radio-group.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/resizable.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/scroll-area.tsx,90,ACTIVE,4,0,runtime_root | import_incoming=4
src/components/ui/select.tsx,95,ACTIVE,10,0,runtime_root | import_incoming=10
src/components/ui/separator.tsx,95,ACTIVE,8,0,runtime_root | import_incoming=8
src/components/ui/sheet.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/ui/sidebar.tsx,85,ACTIVE,3,0,runtime_root | import_incoming=3
src/components/ui/skeleton.tsx,80,ACTIVE,2,0,runtime_root | import_incoming=2
src/components/ui/skeletons.tsx,80,ACTIVE,2,0,runtime_root | import_incoming=2
src/components/ui/slider.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/sonner.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/ui/state-display.tsx,95,ACTIVE,6,0,runtime_root | import_incoming=6
src/components/ui/switch.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/ui/table.tsx,90,ACTIVE,4,0,runtime_root | import_incoming=4
src/components/ui/tabs.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/ui/textarea.tsx,95,ACTIVE,6,0,runtime_root | import_incoming=6
src/components/ui/toggle-group.tsx,70,SHARED/INFRA,0,0,runtime_root
src/components/ui/toggle.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/ui/tooltip.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/ui/use-mobile.ts,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/components/ui/utils.ts,95,ACTIVE,45,0,runtime_root | import_incoming=45
src/components/vital-signs-card.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/guidelines/Guidelines.md,70,SHARED/INFRA,0,0,runtime_root
src/hooks/use-api.ts,70,SHARED/INFRA,0,0,runtime_root
src/imports/Frame.tsx,70,SHARED/INFRA,0,0,runtime_root
src/imports/IcuAi1.tsx,70,SHARED/INFRA,0,0,runtime_root
src/imports/IcuLogin.tsx,70,SHARED/INFRA,0,0,runtime_root
src/imports/IcuPatientAi11.tsx,70,SHARED/INFRA,0,0,runtime_root
src/imports/svg-0tbt4.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/imports/svg-fx6y5.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/imports/svg-hnm2h.tsx,70,SHARED/INFRA,0,0,runtime_root
src/imports/svg-ihon1.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/imports/svg-ik76jdycii.ts,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/imports/svg-n38m0xb9r6.ts,80,ACTIVE,2,0,runtime_root | import_incoming=2
src/imports/svg-n55v8t8hjk.ts,70,SHARED/INFRA,0,0,runtime_root
src/imports/svg-q8bgnvty5b.ts,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/imports/svg-v1yr43xgtu.ts,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/index.css,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/lib/api/admin.ts,90,ACTIVE,4,0,runtime_root | import_incoming=4
src/lib/api/ai.ts,95,ACTIVE,7,0,runtime_root | import_incoming=7
src/lib/api/auth.ts,80,ACTIVE,2,0,runtime_root | import_incoming=2
src/lib/api/dashboard.ts,80,ACTIVE,2,0,runtime_root | import_incoming=2
src/lib/api/health.ts,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/lib/api/index.ts,85,ACTIVE,3,0,runtime_root | import_incoming=3
src/lib/api/lab-data.ts,85,ACTIVE,3,0,runtime_root | import_incoming=3
src/lib/api/medications.ts,80,ACTIVE,2,0,runtime_root | import_incoming=2
src/lib/api/messages.ts,80,ACTIVE,2,0,runtime_root | import_incoming=2
src/lib/api/patients.ts,85,ACTIVE,3,0,runtime_root | import_incoming=3
src/lib/api/pharmacy.ts,95,ACTIVE,6,0,runtime_root | import_incoming=6
src/lib/api/team-chat.ts,80,ACTIVE,2,0,runtime_root | import_incoming=2
src/lib/api/ventilator.ts,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/lib/api/vital-signs.ts,80,ACTIVE,2,0,runtime_root | import_incoming=2
src/lib/api-client.ts,95,ACTIVE,17,0,runtime_root | import_incoming=17
src/lib/auth-context.tsx,95,ACTIVE,10,0,runtime_root | import_incoming=10
src/lib/clipboard-utils.ts,95,ACTIVE,5,0,runtime_root | import_incoming=5
src/lib/mock-data.ts,70,SHARED/INFRA,0,0,runtime_root
src/lib/pharmacy-master-data.ts,95,ACTIVE,6,0,runtime_root | import_incoming=6
src/main.tsx,90,ACTIVE,0,0,runtime_root | entrypoint
src/pages/admin/placeholder.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/admin/statistics.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/admin/users.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/admin/vectors.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/chat.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/dashboard.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/login.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/patient-detail.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/patients.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/pharmacy/advice-statistics.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/pharmacy/compatibility.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/pharmacy/dosage.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/pharmacy/error-report.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/pharmacy/interactions.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/pages/pharmacy/workstation.tsx,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
src/styles/globals.css,70,SHARED/INFRA,0,0,runtime_root
tsconfig.json,80,ACTIVE,0,2,runtime_root | config_refs=package.json;.github/workflows/ci.yml
vite.config.ts,70,SHARED/INFRA,0,0,runtime_root
